G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-10-18,@,PHO,W,124,76,44,90,.489,14,24,.583,22,28,.786,15,57,22,8,7,16,20,28,89,.315,7,27,.259,13,18,.722,10,33,10,9,8,16,22,125.6,77.0,98.7,.311,.267,.606,63.3,50.0,8.1,11.3,.567,13.5,39.5,.244,.354,14.2,80.8,.146
2,2017-10-20,@,IND,W,114,96,46,95,.484,9,19,.474,13,17,.765,11,51,19,5,6,9,26,35,78,.449,4,18,.222,22,33,.667,6,39,15,1,4,12,17,117.0,98.5,97.4,.179,.200,.556,56.7,41.3,5.1,10.0,.532,8.1,25.0,.137,.474,11.5,87.0,.282
3,2017-10-21,@,MIL,L,110,113,34,81,.420,11,28,.393,31,35,.886,13,42,18,10,6,16,22,42,80,.525,7,18,.389,22,30,.733,7,35,22,9,8,14,23,113.9,117.0,96.6,.432,.346,.571,54.5,52.9,10.4,9.7,.488,14.2,31.7,.383,.569,13.1,80.6,.275
4,2017-10-24,,NOP,W,103,93,33,88,.375,10,29,.345,27,33,.818,18,63,17,7,7,18,22,30,76,.395,9,30,.300,24,32,.750,4,42,17,5,7,17,26,101.9,92.0,101.0,.375,.330,.502,60.0,51.5,6.9,15.2,.432,14.9,32.1,.307,.454,15.9,91.8,.316
5,2017-10-26,,LAC,L,103,104,35,89,.393,14,31,.452,19,22,.864,16,44,19,5,4,9,26,36,77,.468,9,28,.321,23,36,.639,14,46,11,4,5,11,19,117.5,118.6,87.7,.247,.348,.522,48.9,54.3,5.7,8.2,.472,8.4,33.3,.213,.526,10.6,66.7,.299
6,2017-10-28,,PHO,W,114,107,40,91,.440,11,26,.423,23,28,.821,12,53,27,8,7,14,26,37,87,.425,9,26,.346,24,30,.800,12,46,21,12,7,17,23,110.8,104.0,102.9,.308,.286,.552,53.5,67.5,7.8,11.5,.500,11.9,26.1,.253,.477,14.5,77.4,.276
7,2017-10-30,,TOR,L,85,99,31,80,.388,8,26,.308,15,19,.789,6,38,13,5,7,13,15,39,87,.448,8,24,.333,13,17,.765,8,47,17,10,9,9,14,91.3,106.4,93.1,.238,.325,.481,44.7,41.9,5.4,11.1,.438,12.8,13.3,.188,.494,8.7,80.0,.149
8,2017-11-01,@,UTA,L,103,112,37,93,.398,9,34,.265,20,27,.741,11,53,17,8,8,17,25,34,90,.378,13,29,.448,31,36,.861,10,55,16,9,8,14,21,95.4,103.7,97.8,.290,.366,.491,49.1,45.9,7.4,13.1,.446,13.9,19.6,.215,.450,11.7,80.8,.344
9,2017-11-02,,LAL,W,113,110,40,86,.465,9,22,.409,24,27,.889,10,41,22,7,4,12,21,43,79,.544,4,18,.222,20,27,.741,2,32,16,8,8,11,20,115.9,112.8,97.5,.314,.256,.577,56.2,55.0,7.2,6.6,.517,10.9,25.0,.279,.570,10.8,93.9,.253
10,2017-11-05,,OKC,W,103,99,37,74,.500,7,20,.350,22,28,.786,7,44,20,6,7,21,20,40,89,.449,11,33,.333,8,15,.533,6,32,17,11,2,11,27,104.8,100.8,98.2,.378,.270,.597,57.9,54.1,6.1,12.5,.547,19.6,21.2,.297,.511,10.3,86.0,.090
