G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-10-18,@,DET,L,90,102,29,73,.397,9,30,.300,23,29,.793,3,47,16,4,3,17,15,41,96,.427,9,26,.346,11,12,.917,9,47,24,14,3,8,21,91.4,103.6,98.5,.397,.411,.525,50.0,55.2,4.1,4.3,.459,16.5,7.3,.315,.474,7.3,83.0,.115
2,2017-10-20,,ATL,W,109,91,37,86,.430,11,36,.306,24,30,.800,12,57,17,5,4,21,18,36,95,.379,7,30,.233,12,14,.857,6,38,19,11,4,13,29,103.4,86.3,105.4,.349,.419,.549,60.0,45.9,4.7,6.2,.494,17.5,27.3,.279,.416,11.4,88.2,.126
3,2017-10-23,@,MIL,L,94,103,33,78,.423,7,26,.269,21,36,.583,10,48,17,3,5,14,21,40,85,.471,9,26,.346,14,16,.875,5,42,24,8,4,13,27,96.4,105.7,97.5,.462,.333,.501,53.3,51.5,3.1,8.5,.468,13.0,21.3,.269,.524,12.4,88.4,.165
4,2017-10-25,,DEN,W,110,93,38,81,.469,13,31,.419,21,26,.808,10,50,17,5,5,14,16,38,100,.380,8,31,.258,9,15,.600,18,51,18,6,1,13,23,113.9,96.3,96.6,.321,.383,.595,49.5,44.7,5.2,7.2,.549,13.2,23.3,.259,.420,10.9,69.0,.090
5,2017-10-27,,HOU,L,93,109,33,88,.375,11,29,.379,16,28,.571,11,44,16,6,5,9,14,38,85,.447,22,57,.386,11,13,.846,7,51,21,5,6,15,26,96.5,113.1,96.4,.318,.330,.464,46.3,48.5,6.2,17.9,.438,8.2,20.0,.182,.576,14.2,82.5,.129
6,2017-10-29,,ORL,W,120,113,53,97,.546,6,18,.333,8,17,.471,12,59,31,6,7,17,24,41,97,.423,11,33,.333,20,26,.769,9,39,28,11,4,11,20,111.1,104.6,108.1,.175,.186,.574,60.2,58.5,5.6,10.9,.577,14.0,28.6,.082,.479,9.2,83.9,.206
7,2017-10-30,@,MEM,W,104,99,37,89,.416,7,17,.412,23,29,.793,10,56,15,3,7,11,22,32,93,.344,8,35,.229,27,33,.818,11,48,17,7,8,7,22,103.8,98.8,100.2,.326,.191,.511,53.8,40.5,3.0,12.1,.455,9.8,21.3,.258,.387,6.1,80.7,.290
8,2017-11-01,,MIL,W,126,121,45,84,.536,14,25,.560,22,29,.759,7,41,21,5,3,11,18,45,91,.495,19,36,.528,12,15,.800,9,40,29,3,3,14,25,126.2,121.2,99.8,.345,.298,.651,50.6,46.7,5.0,5.5,.619,10.2,18.4,.262,.599,12.5,79.1,.132
9,2017-11-03,@,SAS,L,101,108,33,80,.413,8,24,.333,27,42,.643,11,46,16,11,1,12,20,39,83,.470,9,27,.333,21,26,.808,7,45,31,7,6,15,26,102.0,109.1,99.0,.525,.300,.513,50.5,48.5,11.1,1.8,.463,10.9,22.4,.338,.524,13.7,83.3,.253
10,2017-11-05,@,MIN,L,94,112,37,89,.416,9,28,.321,11,21,.524,10,40,24,8,3,11,24,38,83,.458,10,24,.417,26,30,.867,12,54,20,4,4,16,19,96.4,114.9,97.5,.236,.315,.478,42.6,64.9,8.2,5.1,.466,10.1,19.2,.124,.518,14.3,71.4,.313
11,2017-11-07,@,NYK,L,113,118,42,91,.462,15,37,.405,14,17,.824,17,40,24,8,2,13,22,45,75,.600,12,25,.480,16,21,.762,6,35,29,5,5,16,19,122.7,128.1,92.1,.187,.407,.574,53.3,57.1,8.7,4.0,.544,11.7,37.0,.154,.680,16.0,79.3,.213
12,2017-11-10,@,BOS,L,87,90,31,80,.388,6,22,.273,19,33,.576,7,47,20,5,7,14,21,30,84,.357,9,31,.290,21,25,.840,9,49,15,6,5,13,26,88.9,91.9,97.9,.413,.275,.460,49.0,64.5,5.1,13.2,.425,12.9,14.9,.238,.411,12.0,81.6,.250
