G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2012-10-30,,WAS,W,94,84,36,79,.456,7,20,.350,15,22,.682,18,54,22,7,5,20,21,32,90,.356,8,32,.250,12,20,.600,18,39,26,11,10,12,19,106.9,95.5,87.9,.278,.253,.530,58.1,61.1,8.0,8.6,.500,18.4,46.2,.190,.400,10.8,66.7,.133
2,2012-11-02,,CHI,L,86,115,32,79,.405,8,20,.400,14,27,.519,11,33,23,7,1,17,25,44,69,.638,4,10,.400,23,30,.767,5,41,34,7,4,17,21,91.5,122.3,94.0,.342,.253,.473,44.6,71.9,7.4,1.7,.456,15.8,23.4,.177,.667,17.1,81.5,.333
3,2012-11-03,@,MIL,L,102,105,39,83,.470,6,16,.375,18,29,.621,9,42,19,9,0,15,21,41,79,.519,9,24,.375,14,21,.667,3,37,32,8,9,15,18,102.6,105.7,99.4,.349,.193,.533,53.2,48.7,9.1,0.0,.506,13.5,20.9,.217,.576,14.5,91.7,.177
4,2012-11-05,@,LAC,W,108,101,40,92,.435,14,29,.483,14,22,.636,18,43,24,12,2,17,18,39,74,.527,9,25,.360,14,16,.875,9,38,23,7,13,25,24,112.5,105.2,96.0,.239,.315,.531,53.1,60.0,12.5,4.1,.511,14.3,38.3,.152,.588,23.6,73.5,.189
5,2012-11-07,@,GSW,L,96,106,36,86,.419,11,32,.344,13,21,.619,11,39,20,7,1,16,26,42,78,.538,5,18,.278,17,23,.739,7,44,28,11,4,16,22,99.2,109.5,96.8,.244,.372,.504,47.0,55.6,7.2,1.7,.483,14.4,22.9,.151,.571,15.4,80.0,.218
6,2012-11-09,@,PHO,L,105,107,37,77,.481,9,21,.429,22,27,.815,9,39,19,11,4,20,25,38,81,.469,6,17,.353,25,33,.758,12,42,21,12,6,17,19,107.2,109.2,98.0,.351,.273,.591,48.1,51.4,11.2,6.3,.539,18.4,23.1,.286,.506,15.1,71.4,.309
7,2012-11-11,@,OKC,L,91,106,34,83,.410,7,23,.304,16,23,.696,10,36,19,11,0,12,19,40,73,.548,7,15,.467,19,22,.864,4,41,20,7,10,21,22,95.2,110.9,95.6,.277,.277,.489,46.8,55.9,11.5,0.0,.452,11.4,21.3,.193,.596,20.3,86.7,.260
8,2012-11-13,@,BRK,L,101,114,38,87,.437,3,14,.214,22,26,.846,16,35,16,10,0,12,26,42,77,.545,5,22,.227,25,31,.806,12,39,27,5,10,13,23,113.6,128.2,88.9,.299,.161,.513,47.3,42.1,11.2,0.0,.454,10.9,37.2,.253,.578,12.5,61.3,.325
9,2012-11-17,,DAL,L,95,103,36,96,.375,8,25,.320,15,20,.750,13,38,21,12,4,11,15,38,74,.514,10,23,.435,17,20,.850,8,42,26,6,14,20,19,100.1,108.5,95.0,.208,.260,.453,47.5,58.3,12.6,7.8,.417,9.5,27.7,.156,.581,19.5,75.8,.230
10,2012-11-18,@,PHI,L,79,86,30,84,.357,5,20,.250,14,15,.933,18,48,14,6,4,15,16,34,80,.425,9,20,.450,9,12,.750,9,41,27,8,9,11,15,93.7,102.0,84.3,.179,.238,.436,53.9,46.7,7.1,6.7,.387,14.2,36.0,.167,.481,11.4,76.9,.113
11,2012-11-21,,PHI,W,92,83,35,86,.407,13,23,.565,9,14,.643,15,55,17,3,6,16,14,31,86,.360,4,17,.235,17,22,.773,11,39,18,12,11,7,16,103.6,93.4,88.8,.163,.267,.499,58.5,48.6,3.4,8.7,.483,14.8,34.9,.105,.384,6.8,78.4,.198
12,2012-11-23,@,ORL,L,104,108,37,87,.425,8,26,.308,22,30,.733,17,38,19,8,1,13,24,40,80,.500,11,21,.524,17,20,.850,12,36,21,5,3,18,30,115.4,119.8,90.1,.345,.299,.519,51.4,51.4,8.9,1.7,.471,11.5,41.5,.253,.569,16.9,63.6,.213
13,2012-11-24,@,MIA,L,108,110,35,79,.443,14,31,.452,24,33,.727,10,32,21,9,0,10,29,36,69,.522,9,19,.474,29,37,.784,9,39,21,5,5,18,25,118.7,120.9,91.0,.418,.392,.577,45.1,60.0,9.9,0.0,.532,9.7,25.0,.304,.587,17.4,71.0,.420
14,2012-11-26,@,MEM,L,78,84,31,76,.408,4,16,.250,12,15,.800,14,41,12,10,5,16,23,33,71,.465,4,11,.364,14,18,.778,10,33,16,8,5,14,15,96.9,104.4,80.5,.197,.211,.472,55.4,38.7,12.4,8.3,.434,16.2,37.8,.158,.493,15.1,73.0,.197
