G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2012-11-02,,IND,W,90,89,31,85,.365,7,19,.368,21,24,.875,10,41,18,10,9,10,22,33,83,.398,7,26,.269,16,27,.593,14,52,19,5,5,17,16,96.4,95.3,93.4,.282,.224,.471,44.1,58.1,10.7,15.8,.406,9.5,20.8,.247,.440,15.2,68.9,.193
2,2012-11-03,@,DAL,L,99,126,39,91,.429,3,17,.176,18,24,.750,15,38,19,13,2,10,14,49,80,.613,16,25,.640,12,15,.800,8,43,31,6,7,22,23,102.4,130.3,96.7,.264,.187,.487,46.9,48.7,13.4,3.6,.445,9.0,30.0,.198,.713,20.3,74.2,.150
3,2012-11-07,,PHO,L,110,117,38,87,.437,10,22,.455,24,27,.889,15,39,26,4,12,12,20,43,93,.462,12,27,.444,19,28,.679,22,50,29,8,11,12,24,120.8,128.5,91.1,.310,.253,.556,43.8,68.4,4.4,18.2,.494,10.8,34.9,.276,.527,10.2,52.2,.204
4,2012-11-09,@,NOH,L,99,107,40,83,.482,7,21,.333,12,18,.667,15,41,17,7,9,12,17,43,83,.518,8,22,.364,13,21,.619,13,40,29,5,7,9,15,115.2,124.5,86.0,.217,.253,.544,50.6,42.5,8.1,14.8,.524,11.7,35.7,.145,.566,8.9,66.7,.157
5,2012-11-10,,DAL,W,101,97,40,95,.421,3,20,.150,18,28,.643,21,53,15,12,6,17,24,32,79,.405,9,19,.474,24,30,.800,8,43,21,9,7,19,24,100.5,96.5,91.1,.295,.211,.471,55.2,37.5,11.9,10.0,.437,13.7,37.5,.189,.462,17.1,80.0,.304
6,2012-11-13,,WAS,W,92,76,31,78,.397,3,13,.231,27,32,.844,13,50,17,8,7,12,20,25,84,.298,5,31,.161,21,32,.656,18,50,18,5,10,17,24,101.4,83.8,90.7,.410,.167,.500,50.0,54.8,8.8,13.2,.417,11.5,28.9,.346,.327,14.8,67.3,.250
7,2012-11-14,@,MIN,W,89,87,38,84,.452,4,16,.250,9,14,.643,9,43,15,11,12,15,26,31,81,.383,5,19,.263,20,37,.541,19,53,20,7,11,17,14,94.7,92.6,94.0,.167,.190,.494,44.8,39.5,11.7,19.4,.476,14.3,20.9,.107,.414,14.9,64.2,.247
8,2012-11-17,,MEM,L,87,94,32,85,.376,4,13,.308,19,28,.679,15,46,17,7,5,16,25,31,80,.388,2,14,.143,30,34,.882,12,44,17,10,7,14,23,93.0,100.5,93.5,.329,.153,.447,51.1,53.1,7.5,7.6,.400,14.1,31.9,.224,.400,12.8,72.1,.375
9,2012-11-19,,MIL,W,102,98,36,82,.439,3,11,.273,27,30,.900,11,44,22,7,5,16,14,44,93,.473,2,16,.125,8,11,.727,9,39,26,5,12,14,27,103.6,99.5,98.5,.366,.134,.536,53.0,61.1,7.1,6.5,.457,14.4,26.8,.329,.484,12.5,78.6,.086
10,2012-11-21,,TOR,W,98,97,36,86,.419,3,19,.158,23,28,.821,9,37,21,7,9,12,21,37,80,.463,9,23,.391,14,20,.700,9,36,23,5,8,14,25,105.0,103.9,93.3,.326,.221,.498,50.7,58.3,7.5,15.8,.436,10.9,25.0,.267,.519,13.6,75.7,.175
11,2012-11-23,,ATL,L,91,101,31,83,.373,8,22,.364,21,26,.808,7,36,17,16,9,13,15,42,78,.538,11,22,.500,6,14,.429,7,41,29,6,15,21,18,93.8,104.1,97.0,.313,.265,.482,46.8,54.8,16.5,16.1,.422,12.1,17.1,.253,.609,20.0,80.6,.077
12,2012-11-24,@,WAS,W,108,106,34,83,.410,12,28,.429,28,36,.778,5,40,20,12,5,17,33,34,93,.366,6,27,.222,32,39,.821,18,53,21,11,5,19,28,100.9,99.1,88.6,.434,.337,.546,43.0,58.8,11.2,7.6,.482,14.7,12.5,.337,.398,14.7,66.0,.344
