G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-10-26,@,TOR,L,91,109,35,84,.417,4,22,.182,17,22,.773,8,40,17,8,0,13,24,41,86,.477,3,18,.167,24,29,.828,14,51,17,8,0,11,22,95.6,114.5,95.2,.262,.262,.486,44.0,48.6,8.4,0.0,.440,12.2,17.8,.202,.494,10.0,69.6,.279
2,2016-10-28,,ORL,W,108,82,48,95,.505,7,19,.368,5,6,.833,9,53,27,8,4,12,11,33,95,.347,8,26,.308,8,12,.667,14,44,20,8,3,9,13,113.3,86.1,95.3,.063,.200,.553,54.6,56.3,8.4,5.8,.542,10.9,23.1,.053,.389,8.2,75.9,.084
3,2016-10-30,,MIL,W,98,83,39,88,.443,5,20,.250,15,20,.750,16,58,23,8,4,15,14,34,87,.391,4,17,.235,11,14,.786,10,40,22,10,4,12,16,105.1,89.0,93.2,.227,.227,.506,59.2,59.0,8.6,5.7,.472,13.4,34.8,.170,.414,11.4,80.8,.126
4,2016-11-01,,NYK,W,102,89,41,89,.461,8,13,.615,12,21,.571,10,48,19,7,5,10,16,35,86,.407,7,22,.318,12,15,.800,8,43,18,6,9,11,20,107.7,93.9,94.7,.236,.146,.519,52.7,46.3,7.4,7.8,.506,9.2,22.2,.135,.448,10.6,82.6,.140
5,2016-11-02,@,BRK,L,101,109,37,88,.420,9,25,.360,18,21,.857,10,38,21,11,6,13,18,41,76,.539,13,27,.481,14,17,.824,5,45,27,10,3,19,23,103.8,112.0,97.3,.239,.284,.519,45.8,56.8,11.3,12.2,.472,11.8,20.0,.205,.625,18.5,84.8,.184
6,2016-11-05,,DEN,W,103,86,40,84,.476,7,20,.350,16,22,.727,9,47,22,9,9,13,16,31,94,.330,7,25,.280,17,20,.850,16,48,15,8,2,16,15,106.5,88.9,96.7,.262,.238,.550,49.5,55.0,9.3,13.0,.518,12.2,22.0,.190,.367,13.5,70.4,.181
7,2016-11-07,@,LAC,L,82,114,30,82,.366,4,12,.333,18,26,.692,11,39,14,5,2,11,19,41,76,.539,13,25,.520,19,22,.864,2,46,28,8,7,10,20,88.9,123.5,92.3,.317,.146,.439,45.9,46.7,5.4,3.9,.390,10.5,20.0,.220,.625,10.5,93.3,.250
8,2016-11-09,@,PHO,L,100,107,32,89,.360,9,22,.409,27,32,.844,9,41,20,11,5,11,24,38,84,.452,8,22,.364,23,30,.767,10,49,20,7,6,17,20,98.7,105.6,101.3,.360,.247,.485,45.6,62.5,10.9,8.1,.410,9.6,18.8,.303,.500,14.9,76.2,.274
9,2016-11-11,@,SAS,L,86,96,32,76,.421,5,25,.200,17,21,.810,9,42,14,2,4,11,14,36,81,.444,9,20,.450,15,19,.789,10,45,24,8,2,8,13,100.5,112.2,85.6,.276,.329,.504,48.3,43.8,2.3,6.6,.454,11.4,20.5,.224,.500,8.2,76.7,.185
10,2016-11-12,@,DEN,W,106,95,46,90,.511,4,18,.222,10,14,.714,11,37,23,11,1,9,16,36,84,.429,9,25,.360,14,19,.737,14,42,15,6,4,15,14,117.8,105.6,90.0,.156,.200,.551,46.8,50.0,12.2,1.7,.533,8.6,28.2,.111,.482,14.0,65.0,.167
11,2016-11-14,,OKC,W,104,88,43,92,.467,5,16,.313,13,16,.813,4,47,25,4,9,9,14,33,88,.375,5,27,.185,17,22,.773,13,51,16,3,6,15,21,103.7,87.8,100.3,.174,.174,.525,48.0,58.1,4.0,14.8,.495,8.3,9.5,.141,.403,13.3,76.8,.193
12,2016-11-16,@,NYK,L,102,105,42,85,.494,8,23,.348,10,12,.833,8,40,19,6,1,10,14,42,93,.452,9,25,.360,12,19,.632,19,52,24,8,9,9,11,113.3,116.6,90.0,.141,.271,.565,43.5,45.2,6.7,1.5,.541,10.0,19.5,.118,.500,8.2,62.7,.129
13,2016-11-18,@,CLE,L,81,104,29,93,.312,6,19,.316,17,20,.850,11,44,23,5,4,7,15,40,83,.482,11,25,.440,13,14,.929,5,52,26,4,8,13,14,85.0,109.2,95.3,.215,.204,.398,45.8,79.3,5.2,6.9,.344,6.4,19.0,.183,.548,12.7,86.8,.157
14,2016-11-19,,BOS,L,92,94,37,86,.430,7,20,.350,11,16,.688,11,50,22,5,4,5,13,33,82,.402,12,31,.387,16,17,.941,9,46,22,3,7,8,13,106.8,109.1,86.2,.186,.233,.494,52.1,59.5,5.8,7.8,.471,5.1,22.9,.128,.476,8.2,81.3,.195
15,2016-11-21,,HOU,L,96,99,36,87,.414,7,17,.412,17,24,.708,12,39,19,7,3,14,20,35,78,.449,10,31,.323,19,27,.704,12,46,22,4,6,15,20,103.2,106.4,93.0,.276,.195,.492,45.9,52.8,7.5,6.4,.454,12.5,26.1,.195,.513,14.3,69.2,.244
16,2016-11-23,,MIA,W,107,84,40,81,.494,6,19,.316,21,25,.840,10,49,22,8,7,13,19,27,75,.360,7,26,.269,23,30,.767,7,37,19,5,4,14,22,114.9,90.2,93.1,.309,.235,.582,57.0,55.0,8.6,14.3,.531,12.4,25.0,.259,.407,13.7,84.8,.307
17,2016-11-25,,LAC,W,108,97,47,90,.522,9,19,.474,5,7,.714,9,42,26,7,0,10,22,35,73,.479,7,21,.333,20,26,.769,6,33,26,4,5,14,16,118.4,106.3,91.2,.078,.211,.580,56.0,55.3,7.7,0.0,.572,9.7,25.0,.056,.527,14.2,84.6,.274
18,2016-11-26,@,OKC,L,88,106,37,82,.451,1,19,.053,13,17,.765,6,32,11,7,1,8,20,42,83,.506,8,23,.348,14,26,.538,10,43,23,4,3,10,16,97.4,117.4,90.3,.207,.232,.492,42.7,29.7,7.8,1.7,.457,8.2,15.4,.159,.554,9.6,72.2,.169
19,2016-11-29,@,CHO,W,112,89,45,92,.489,12,28,.429,10,11,.909,9,44,21,7,4,11,19,31,78,.397,9,27,.333,18,21,.857,5,40,21,7,5,13,16,117.8,93.6,95.1,.120,.304,.578,52.4,46.7,7.4,7.8,.554,10.2,20.5,.109,.455,13.0,87.5,.231
20,2016-11-30,@,BOS,W,121,114,48,87,.552,9,20,.450,16,21,.762,13,52,28,4,8,11,19,40,91,.440,15,42,.357,19,20,.950,9,33,26,6,3,5,17,130.5,122.9,92.8,.241,.230,.629,61.2,58.3,4.3,16.3,.603,10.3,35.1,.184,.522,4.8,81.3,.209
21,2016-12-02,@,ATL,W,121,85,48,89,.539,17,29,.586,8,12,.667,11,54,28,4,3,15,15,32,88,.364,6,24,.250,15,20,.750,6,32,22,6,2,7,12,126.4,88.8,95.7,.135,.326,.642,62.8,58.3,4.2,4.7,.635,13.7,29.7,.090,.398,6.7,87.8,.170
22,2016-12-04,,ORL,L,92,98,38,86,.442,10,27,.370,6,13,.462,10,44,16,8,3,12,12,42,79,.532,7,23,.304,7,14,.500,4,39,23,8,7,10,11,101.0,107.6,91.1,.151,.314,.502,53.0,42.1,8.8,5.4,.500,11.6,22.2,.070,.576,10.5,89.5,.089
