G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-10-26,,OKC,L,97,103,36,84,.429,7,24,.292,18,25,.720,5,43,21,5,10,13,22,39,94,.415,6,22,.273,19,26,.731,13,53,19,7,3,10,23,96.7,102.6,100.3,.298,.286,.511,44.8,58.3,5.0,13.9,.470,12.0,11.1,.214,.447,8.7,74.5,.202
2,2016-10-29,,ATL,L,72,104,28,80,.350,5,18,.278,11,15,.733,4,39,16,9,5,20,20,42,85,.494,5,20,.250,15,23,.652,6,47,31,11,7,12,14,71.8,103.7,100.3,.188,.225,.416,45.3,57.1,9.0,7.7,.381,18.8,8.9,.138,.524,11.2,85.4,.176
3,2016-11-01,,ORL,L,101,103,40,81,.494,9,20,.450,12,16,.750,7,42,28,5,8,15,20,42,93,.452,6,25,.240,13,17,.765,12,39,29,7,6,10,15,106.7,108.9,94.6,.198,.247,.574,51.9,70.0,5.3,11.8,.549,14.6,20.6,.148,.484,9.1,74.5,.140
4,2016-11-02,@,CHO,L,93,109,34,86,.395,12,38,.316,13,15,.867,8,37,23,8,2,17,24,39,79,.494,13,34,.382,18,26,.692,9,44,25,8,3,15,17,96.4,113.0,96.5,.174,.442,.502,45.7,67.6,8.3,4.4,.465,15.5,18.6,.151,.576,14.2,76.3,.228
5,2016-11-05,,CLE,L,101,102,40,87,.460,14,38,.368,7,12,.583,5,45,21,9,9,17,23,37,91,.407,14,38,.368,14,18,.778,11,49,23,10,5,16,15,98.7,99.7,102.3,.138,.437,.547,47.9,52.5,8.8,17.0,.540,15.6,11.6,.080,.484,13.9,78.4,.154
6,2016-11-07,,UTA,L,84,109,31,77,.403,7,21,.333,15,22,.682,9,42,16,5,2,18,19,43,85,.506,11,19,.579,12,20,.600,10,45,20,10,11,10,22,90.2,117.0,93.1,.286,.273,.485,48.3,51.6,5.4,3.0,.448,17.2,20.5,.195,.571,9.6,76.7,.141
7,2016-11-09,@,IND,L,115,122,46,95,.484,14,36,.389,9,19,.474,10,43,23,11,6,17,21,49,90,.544,9,19,.474,15,20,.750,7,43,25,9,6,16,17,107.2,113.7,97.1,.200,.379,.556,50.0,50.0,10.3,8.5,.558,14.1,21.7,.095,.594,13.9,82.5,.167
8,2016-11-11,,IND,W,109,105,36,86,.419,11,32,.344,26,31,.839,13,54,24,7,6,19,21,39,88,.443,5,19,.263,22,23,.957,4,40,23,14,3,13,28,104.4,100.6,94.5,.360,.372,.547,57.4,66.7,6.7,8.7,.483,16.0,26.5,.302,.472,11.7,91.1,.250
9,2016-11-12,@,ATL,L,96,117,36,83,.434,11,29,.379,13,20,.650,10,39,21,14,4,19,20,48,95,.505,13,32,.406,8,14,.571,15,52,31,10,6,16,14,96.6,117.7,99.4,.241,.349,.523,42.9,58.3,14.1,6.3,.500,17.1,21.3,.157,.574,13.7,65.9,.084
10,2016-11-14,@,HOU,L,88,115,34,90,.378,5,22,.227,15,17,.882,10,39,18,10,7,12,17,44,91,.484,17,40,.425,10,17,.588,16,55,20,6,10,17,19,91.0,118.9,96.7,.189,.244,.451,41.5,52.9,10.3,13.7,.406,11.0,20.4,.167,.577,14.7,64.4,.110
11,2016-11-16,,WAS,W,109,102,42,77,.545,10,28,.357,15,22,.682,5,41,30,6,1,17,26,38,91,.418,8,23,.348,18,25,.720,11,40,18,8,1,11,26,111.2,104.1,98.0,.286,.364,.629,50.6,71.4,6.1,1.5,.610,16.4,14.7,.195,.462,9.7,76.6,.198
12,2016-11-17,@,MIN,L,86,110,31,83,.373,9,32,.281,15,19,.789,13,40,15,9,2,15,17,43,84,.512,6,25,.240,18,20,.900,14,48,18,7,8,13,19,95.4,122.1,90.1,.229,.386,.471,45.5,48.4,10.0,3.4,.428,14.1,27.7,.181,.548,12.3,65.9,.214
13,2016-11-19,,PHO,W,120,105,45,86,.523,17,35,.486,13,20,.650,6,44,33,11,9,18,23,39,92,.424,6,21,.286,21,34,.618,12,44,18,11,7,15,19,113.2,99.0,106.0,.233,.407,.633,50.0,73.3,10.4,12.7,.622,16.0,15.8,.151,.457,12.3,76.0,.228
14,2016-11-21,,MIA,W,101,94,37,78,.474,11,26,.423,16,20,.800,7,40,21,8,5,14,25,34,88,.386,7,31,.226,19,28,.679,21,50,17,7,6,13,22,111.5,103.8,90.6,.256,.333,.582,44.4,56.8,8.8,8.8,.545,13.9,19.4,.205,.426,11.5,61.1,.216
