G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2011-12-26,@,DAL,W,115,93,39,79,.494,10,27,.370,27,34,.794,10,47,18,15,3,15,18,32,76,.421,8,27,.296,21,27,.778,5,37,19,11,3,19,28,116.4,94.1,98.8,.430,.342,.612,56.0,46.2,15.2,6.1,.557,13.8,23.8,.342,.474,17.8,88.1,.276
2,2011-12-28,,UTA,W,117,100,46,86,.535,6,19,.316,19,26,.731,12,45,29,17,3,18,20,38,79,.481,7,16,.438,17,25,.680,8,39,25,10,3,22,23,114.2,97.6,102.4,.302,.221,.600,53.6,63.0,16.6,4.8,.570,15.6,27.9,.221,.525,19.6,80.5,.215
3,2011-12-29,@,POR,L,102,111,35,87,.402,4,20,.200,28,33,.848,3,30,17,16,2,7,20,41,79,.519,8,20,.400,21,23,.913,7,50,20,3,9,25,25,97.9,106.5,104.2,.379,.230,.502,37.5,48.6,15.4,3.4,.425,6.5,6.5,.322,.570,21.9,79.4,.266
4,2011-12-31,@,LAL,L,89,92,34,80,.425,7,26,.269,14,22,.636,8,36,22,11,5,14,17,39,86,.453,2,24,.083,12,15,.800,14,50,24,6,4,19,20,94.6,97.8,94.0,.275,.325,.496,41.9,64.7,11.7,8.1,.469,13.5,18.2,.175,.465,17.0,66.7,.140
5,2012-01-01,,LAL,W,99,90,33,71,.465,2,18,.111,31,37,.838,5,44,21,9,2,15,18,35,88,.398,4,23,.174,16,24,.667,12,44,19,8,4,15,28,101.8,92.5,97.3,.521,.254,.567,50.0,63.6,9.3,3.1,.479,14.7,13.5,.437,.420,13.2,76.5,.182
6,2012-01-02,,MIL,W,91,86,33,83,.398,4,19,.211,21,27,.778,13,49,22,7,6,16,15,37,88,.420,5,19,.263,7,11,.636,9,38,19,8,8,14,20,96.4,91.1,94.4,.325,.229,.480,56.3,66.7,7.4,8.7,.422,14.4,31.0,.253,.449,13.1,80.0,.080
7,2012-01-04,,SAC,W,110,83,46,76,.605,3,9,.333,15,22,.682,7,50,31,14,11,27,22,30,93,.323,2,21,.095,21,24,.875,15,36,12,16,7,16,17,107.3,81.0,102.5,.289,.118,.642,58.1,67.4,13.7,15.3,.625,24.0,25.0,.197,.333,13.4,74.1,.226
8,2012-01-06,@,NOH,W,96,88,37,79,.468,5,21,.238,17,22,.773,8,37,24,8,6,12,13,36,77,.468,8,17,.471,8,10,.800,8,36,19,7,9,17,23,107.7,98.7,89.2,.278,.266,.541,50.7,64.9,9.0,10.0,.500,11.9,22.2,.215,.519,17.3,78.4,.104
9,2012-01-07,@,SAS,L,117,121,46,81,.568,8,16,.500,17,26,.654,10,33,25,9,4,14,17,49,89,.551,9,20,.450,14,18,.778,15,38,27,6,5,15,19,124.2,128.5,94.2,.321,.198,.633,46.5,54.3,9.6,5.8,.617,13.2,30.3,.210,.601,13.4,60.5,.157
10,2012-01-09,,NOH,L,81,94,29,71,.408,8,23,.348,15,21,.714,8,35,19,4,5,17,19,39,75,.520,6,10,.600,10,14,.714,9,40,26,8,5,16,23,93.0,108.0,87.1,.296,.324,.505,46.7,65.5,4.6,7.7,.465,17.5,20.5,.211,.560,16.5,75.0,.133
11,2012-01-11,,NJN,W,123,115,44,74,.595,11,18,.611,24,30,.800,7,37,37,13,7,19,16,43,83,.518,20,35,.571,9,12,.750,9,29,31,6,7,17,21,128.4,120.0,95.8,.405,.243,.705,56.1,84.1,13.6,14.6,.669,17.9,25.9,.324,.639,16.1,76.9,.108
12,2012-01-13,,MIA,W,117,104,43,78,.551,12,25,.480,19,26,.731,8,37,26,10,5,18,19,38,81,.469,7,16,.438,21,29,.724,14,40,19,11,4,17,25,121.7,108.2,96.1,.333,.321,.654,48.1,60.5,10.4,7.7,.628,16.8,23.5,.244,.512,15.3,67.4,.259
13,2012-01-15,,UTA,L,96,106,32,75,.427,6,16,.375,26,39,.667,11,39,21,9,7,15,22,44,85,.518,4,12,.333,14,20,.700,10,42,27,7,6,14,30,101.4,112.0,94.6,.520,.213,.521,48.1,65.6,9.5,9.6,.467,14.0,25.6,.347,.541,13.0,73.7,.165
14,2012-01-17,@,MIL,W,105,95,32,75,.427,12,25,.480,29,37,.784,9,42,27,9,5,17,15,38,91,.418,7,23,.304,12,14,.857,14,43,21,10,10,18,27,108.5,98.1,96.8,.493,.333,.575,49.4,84.4,9.3,7.4,.507,15.7,23.7,.387,.456,15.6,70.2,.132
