G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-10-28,,ORL,W,101,84,41,101,.406,4,17,.235,15,31,.484,26,62,20,10,17,9,17,32,84,.381,4,11,.364,16,21,.762,16,56,17,5,9,18,25,106.1,88.2,95.2,.307,.168,.441,52.5,48.8,10.5,23.3,.426,7.3,39.4,.149,.405,16.2,69.2,.190
2,2014-11-01,,DAL,L,104,109,38,89,.427,7,19,.368,21,28,.750,14,47,24,8,4,13,19,46,89,.517,6,25,.240,11,19,.579,11,44,25,4,6,12,25,107.2,112.3,97.0,.315,.213,.513,51.6,63.2,8.2,6.3,.466,11.4,29.8,.236,.551,11.0,75.0,.124
3,2014-11-03,@,MEM,L,81,93,29,86,.337,4,24,.167,19,29,.655,14,49,14,5,3,12,30,31,76,.408,4,14,.286,27,37,.730,9,52,19,5,6,11,24,86.8,99.7,93.3,.337,.279,.410,48.5,48.3,5.4,4.8,.360,10.8,24.6,.221,.434,10.7,79.5,.355
4,2014-11-04,,CHO,W,100,91,38,81,.469,5,18,.278,19,19,1.000,11,47,26,5,6,12,19,37,80,.463,6,21,.286,11,13,.846,6,34,23,6,1,12,15,112.2,102.1,89.1,.235,.222,.560,58.0,68.4,5.6,10.2,.500,11.8,28.2,.235,.500,12.3,85.7,.138
5,2014-11-08,@,SAS,W,100,99,40,85,.471,8,21,.381,12,14,.857,6,30,22,11,9,11,20,36,80,.450,5,18,.278,22,29,.759,17,49,15,4,7,18,17,108.7,107.6,92.0,.165,.247,.548,38.0,55.0,12.0,14.5,.518,10.8,15.8,.141,.481,16.3,58.5,.275
6,2014-11-10,@,CLE,L,111,118,41,93,.441,12,27,.444,17,20,.850,14,40,31,8,5,5,20,40,81,.494,13,27,.481,25,30,.833,12,45,26,3,5,9,13,125.0,132.9,88.8,.215,.290,.545,47.1,75.6,9.0,9.3,.505,4.7,29.8,.183,.574,8.7,68.4,.309
7,2014-11-12,,LAL,W,109,102,45,82,.549,8,19,.421,11,18,.611,8,44,27,3,12,13,24,35,84,.417,7,21,.333,25,32,.781,11,38,15,8,5,9,14,116.8,109.3,93.3,.220,.232,.606,53.7,60.0,3.2,19.0,.598,12.6,22.9,.134,.458,8.4,76.6,.298
8,2014-11-14,,MIN,W,139,91,56,84,.667,15,20,.750,12,16,.750,3,34,31,13,3,13,30,29,72,.403,3,14,.214,30,41,.732,11,37,13,5,3,22,17,139.9,91.6,99.3,.190,.238,.763,47.9,55.4,13.1,5.2,.756,12.5,10.3,.143,.424,19.6,73.8,.417
9,2014-11-17,@,POR,L,93,102,38,85,.447,5,19,.263,12,19,.632,13,41,16,11,4,11,23,38,76,.500,7,19,.368,19,23,.826,10,43,20,7,1,18,21,102.3,112.2,90.9,.224,.224,.498,48.8,42.1,12.1,7.0,.476,10.5,28.3,.141,.546,17.3,73.7,.250
10,2014-11-18,@,SAC,W,106,100,39,79,.494,9,24,.375,19,24,.792,4,32,21,6,6,6,25,38,86,.442,4,11,.364,20,29,.690,17,52,23,3,2,15,15,115.6,109.0,91.7,.304,.304,.592,38.1,53.8,6.5,8.0,.551,6.3,10.3,.241,.465,13.2,62.2,.233
11,2014-11-21,@,DEN,L,97,117,31,78,.397,5,16,.313,30,34,.882,8,40,19,7,3,12,22,43,82,.524,11,24,.458,20,25,.800,8,41,24,8,10,10,24,103.5,124.8,93.7,.436,.205,.522,49.4,61.3,7.5,5.2,.429,11.4,19.5,.385,.591,9.7,80.0,.244
12,2014-11-22,@,UTA,W,106,94,42,93,.452,4,17,.235,18,22,.818,18,44,19,11,7,9,22,33,71,.465,5,14,.357,23,29,.793,11,42,15,6,8,18,25,118.3,104.9,89.6,.237,.183,.516,51.2,45.2,12.3,12.3,.473,8.1,36.7,.194,.500,17.7,70.3,.324
13,2014-11-25,,SAC,L,89,99,33,79,.418,3,17,.176,20,29,.690,14,40,15,3,6,10,23,37,77,.481,5,14,.357,20,24,.833,7,38,16,9,4,9,22,103.6,115.2,85.9,.367,.215,.485,51.3,45.5,3.5,9.5,.437,9.8,31.1,.253,.513,9.3,78.8,.260
14,2014-11-28,@,ATL,L,91,100,36,89,.404,7,24,.292,12,16,.750,16,42,23,8,4,12,19,38,76,.500,5,17,.294,19,22,.864,11,42,26,6,7,18,14,101.8,111.9,89.4,.180,.270,.474,50.0,63.9,8.9,6.8,.444,11.1,34.0,.135,.533,17.4,70.3,.250
15,2014-11-29,@,WAS,L,80,83,30,81,.370,6,17,.353,14,21,.667,13,42,12,8,1,12,14,35,76,.461,5,12,.417,8,12,.667,12,46,21,9,9,14,18,95.1,98.7,84.1,.259,.210,.443,47.7,40.0,9.5,1.6,.407,11.7,27.7,.173,.493,14.7,70.7,.105
16,2014-12-02,,OKC,W,112,104,39,88,.443,5,17,.294,29,45,.644,16,49,23,13,11,13,21,37,84,.440,7,24,.292,23,27,.852,9,45,16,7,6,17,32,109.9,102.0,101.9,.511,.193,.519,52.1,59.0,12.8,18.3,.472,10.8,30.8,.330,.482,15.1,78.6,.274
17,2014-12-04,@,GSW,L,85,112,37,89,.416,3,15,.200,8,13,.615,10,47,23,8,4,17,15,47,100,.470,10,22,.455,8,17,.471,18,56,31,11,8,9,8,86.4,113.8,98.4,.146,.169,.449,45.6,62.2,8.1,5.1,.433,15.2,20.8,.090,.520,7.7,67.3,.080
18,2014-12-06,@,LAC,L,100,120,38,80,.475,8,23,.348,16,25,.640,12,45,26,4,2,11,18,43,78,.551,17,32,.531,17,24,.708,6,38,34,7,6,7,20,112.6,135.1,88.8,.313,.288,.549,54.2,68.4,4.5,4.3,.525,10.8,27.3,.200,.660,7.3,84.6,.218
19,2014-12-07,@,LAL,W,104,87,43,83,.518,8,18,.444,10,15,.667,9,50,28,2,4,15,14,36,90,.400,5,19,.263,10,15,.667,7,34,18,4,6,7,15,110.7,92.6,93.9,.181,.217,.580,59.5,65.1,2.1,5.6,.566,14.3,25.0,.120,.428,6.8,85.4,.111
20,2014-12-09,,NYK,W,104,93,40,80,.500,4,15,.267,20,26,.769,12,43,22,7,8,11,14,37,78,.474,9,19,.474,10,13,.769,6,30,19,8,8,13,20,118.0,105.6,88.1,.325,.188,.569,58.9,55.0,7.9,13.6,.525,10.7,33.3,.250,.532,13.4,83.8,.128
