G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-10-29,,MIN,W,105,101,43,82,.524,4,15,.267,15,20,.750,10,33,21,10,5,17,21,39,86,.453,6,12,.500,17,23,.739,19,47,20,8,4,23,21,109.7,105.5,95.7,.244,.183,.578,41.3,48.8,10.4,6.8,.549,15.8,26.3,.183,.488,19.3,54.8,.198
2,2014-10-31,@,IND,W,97,89,35,79,.443,7,19,.368,20,27,.741,11,40,20,11,2,9,21,34,74,.459,8,21,.381,13,16,.813,11,46,19,5,3,18,15,111.4,102.2,87.1,.342,.241,.534,46.5,57.1,12.6,3.8,.487,9.0,23.9,.253,.514,18.2,72.5,.176
3,2014-11-01,@,CHO,W,71,69,29,80,.363,3,11,.273,10,13,.769,9,45,16,8,0,18,22,26,72,.361,4,14,.286,13,18,.722,5,44,17,10,4,20,16,76.3,74.1,93.1,.163,.138,.414,50.6,55.2,8.6,0.0,.381,17.4,18.8,.125,.389,20.0,87.8,.181
4,2014-11-03,,NOP,W,93,81,31,76,.408,4,14,.286,27,37,.730,9,52,19,5,6,11,24,29,86,.337,4,24,.167,19,29,.655,14,49,14,5,3,12,30,99.7,86.8,93.3,.487,.184,.504,51.5,61.3,5.4,9.7,.434,10.7,20.5,.355,.360,10.8,75.4,.221
5,2014-11-05,@,PHO,W,102,91,40,80,.500,9,17,.529,13,17,.765,8,37,25,10,1,16,21,32,69,.464,8,21,.381,19,21,.905,5,35,13,11,4,18,20,111.3,99.3,91.7,.213,.213,.583,51.4,62.5,10.9,2.1,.556,15.5,21.1,.163,.522,18.7,85.3,.275
6,2014-11-07,@,OKC,W,91,89,34,81,.420,9,18,.500,14,17,.824,9,38,21,10,4,8,14,37,79,.468,12,25,.480,3,11,.273,10,44,16,3,1,17,18,104.5,102.2,87.1,.210,.222,.514,46.3,61.8,11.5,7.4,.475,8.3,20.9,.173,.544,16.9,74.4,.038
7,2014-11-08,@,MIL,L,92,93,29,82,.354,3,14,.214,31,34,.912,15,40,15,9,2,13,18,40,88,.455,5,18,.278,8,11,.727,16,43,24,7,4,16,24,104.1,105.3,88.4,.415,.171,.474,48.2,51.7,10.2,2.9,.372,11.8,35.7,.378,.483,14.7,61.0,.091
8,2014-11-11,,LAL,W,107,102,41,78,.526,4,11,.364,21,26,.808,12,38,21,8,2,13,18,41,87,.471,7,22,.318,13,17,.765,15,38,22,8,6,13,22,121.2,115.5,88.3,.333,.141,.598,50.0,51.2,9.1,3.1,.551,12.7,34.3,.269,.511,12.1,63.4,.149
9,2014-11-13,,SAC,W,111,110,39,77,.506,6,9,.667,27,34,.794,8,30,24,9,4,9,25,37,77,.481,7,13,.538,29,34,.853,13,44,12,6,5,14,26,123.4,122.2,90.0,.442,.117,.604,40.5,61.5,10.0,6.3,.545,8.9,20.5,.351,.526,13.2,62.9,.377
10,2014-11-15,,DET,W,95,88,32,86,.372,4,15,.267,27,33,.818,18,53,18,5,4,8,18,34,82,.415,10,26,.385,10,17,.588,9,43,15,4,6,9,22,108.9,100.9,87.2,.384,.174,.473,55.2,56.3,5.7,7.1,.395,7.4,34.6,.314,.476,9.1,79.5,.122
